date,product,price
2020-07-20,cerdo,159.28
2020-07-20,cerdo,166.21
2020-07-20,ciruela,54.95
2020-07-20,aceite de orujo de oliva refinado (hasta 3%),97.5
2020-07-20,aceite de orujo de oliva crudo de 5 a 10%,58.2
2020-07-20,melocotón,100.34
2020-07-20,naranja,99.36
2020-07-20,aceite de oliva virgen lampante,155.0
2020-07-20,aceite de oliva virgen lampante,171.0
2020-07-20,aceite de oliva refinado (hasta 3%),170.38
2020-07-20,cerdo,28.53
2020-07-20,aceite de oliva virgen extra (hasta 0.8%),199.0
2020-07-20,aceite de oliva virgen lampante,168.02
2020-07-20,pimiento,66.5
2020-07-20,aceite de oliva virgen extra (hasta 0.8%),196.5
2020-07-20,tomate,51.77
2020-07-20,aceite de oliva virgen lampante,187.5
2020-07-20,melón,45.04
2020-07-20,aceite de orujo de oliva refinado (hasta 3%),93.49
2020-07-20,aceite de oliva virgen extra (hasta 0.8%),217.5
2020-07-20,ternera,337.88
2020-07-20,aceite de orujo de oliva refinado (hasta 3%),95.07
2020-07-20,manzana,80.43
2020-07-27,cebada,152.0
2020-07-27,harina de trigo,176.8
2020-07-27,maíz,174.0
2020-07-27,arroz,323.28
2020-07-27,arroz,333.69
2020-07-27,vino,40.67
2020-07-27,aceite de oliva virgen extra (hasta 0.8%),202.79
2020-07-27,vino,30.44
2020-07-27,nectarina,131.3
2020-07-27,berenjena,74.74
2020-07-27,aceite de oliva virgen extra (hasta 0.8%),217.5
2020-07-27,champiñón,170.7
2020-07-27,suero de leche,71.61
2020-07-27,manzana,85.52
2020-07-27,uva,182.14
2020-07-27,zanahoria,41.0
2020-07-27,arroz,625.64
2020-07-27,aceite de oliva refinado (hasta 3%),171.04
2020-07-27,vino,55.07
2020-07-27,aceite de oliva virgen lampante,155.0
2020-07-27,aceite de oliva virgen lampante,187.5
2020-07-27,manzana,113.9
2020-07-27,vino,42.67
2020-07-27,aceite de oliva virgen lampante,168.0
2020-07-27,judías,248.38
2020-07-27,aceite de oliva virgen (hasta 2%),171.0
2020-07-27,vino,31.73
2020-07-27,aceite de oliva virgen (hasta 2%),177.0
2020-07-27,arroz,593.93
2020-07-27,mantequilla,340.73
2020-07-27,melón,44.16
2020-07-27,coliflor,56.0
2020-07-27,melocotón,88.65
2020-07-27,ajo,185.0
2020-07-27,tomate,55.73
2020-07-27,cordero lechal y recental (menos de 13kg),628.4
2020-07-27,cordero pascual (más de 13kg),600.26
2020-07-27,calabacín,48.19
2020-07-27,aceite de oliva refinado (hasta 3%),171.0
2020-07-27,naranja,91.68
2020-07-27,melocotón,103.33
2020-07-27,aceite de orujo de oliva crudo de 5 a 10%,58.18
2020-07-27,aceite de orujo de oliva refinado (hasta 3%),94.83
2020-07-27,arroz,484.8
2020-07-27,aceite de oliva virgen lampante,167.81
2020-07-27,sandía,21.26
2020-07-27,aceite de oliva virgen extra (hasta 0.8%),206.0
2020-07-27,aceite de oliva virgen extra (hasta 0.8%),199.29
2020-07-27,nectarina,125.38
2020-07-27,cerdo,168.09
2020-07-27,ajo,235.0
2020-07-27,aceite de orujo de oliva crudo de 5 a 10%,67.5
2020-07-27,aceite de oliva virgen (hasta 2%),181.72
2020-07-27,pepino,40.34
2020-07-27,tomate,179.26
2020-07-27,aceite de oliva virgen lampante,171.0
2020-07-27,aceite de oliva virgen lampante,165.0
2020-07-27,lechuga,54.35
2020-07-27,aceite de oliva virgen lampante,167.68
2020-07-27,aceite de oliva refinado (hasta 3%),170.0
2020-07-27,aceite de oliva refinado (hasta 3%),170.38
2020-07-27,aceite de oliva virgen extra (hasta 0.8%),191.61
2020-07-27,ajo,129.18
2020-07-27,ternera,348.27
2020-07-27,ternera,343.34
2020-07-27,cebolla,19.22
2020-07-27,ternera,239.41
2020-07-27,ternera,351.19
2020-07-27,ternera,357.15
2020-07-27,aceite de oliva virgen (hasta 2%),200.0
2020-07-27,aceite de orujo de oliva refinado (hasta 3%),93.27
2020-07-27,aceite de oliva virgen (hasta 2%),180.0
2020-07-27,cerdo,28.53
2020-07-27,pimiento,72.62
2020-07-27,limón,85.56
2020-07-27,tomate,105.31
2020-07-27,manzana,59.98
2020-07-27,ciruela,57.49
2020-07-27,aceite de orujo de oliva crudo de 5 a 10%,57.5
2020-07-27,aceite de orujo de oliva refinado (hasta 3%),93.73
2020-07-27,aceite de oliva virgen (hasta 2%),178.97
2020-07-27,aceite de oliva virgen extra (hasta 0.8%),201.5
2020-07-27,vino,29.4
2020-07-27,cerdo,160.33
2020-07-27,vino,32.29
2020-07-27,albaricoque,169.06
2020-07-27,vino,25.9
2020-07-27,aceite de oliva virgen extra (hasta 0.8%),199.0
2020-07-27,aceite de oliva refinado (hasta 3%),172.78
2020-07-27,aceite de oliva virgen (hasta 2%),179.0
2020-07-27,cerdo,166.44
2020-07-27,manzana,70.51
2020-07-27,aceite de oliva virgen (hasta 2%),176.75
2020-07-27,pera,99.0
2020-07-27,aceite de orujo de oliva refinado (hasta 3%),97.5
2020-07-27,aceite de orujo de oliva crudo de 5 a 10%,61.06
2020-07-27,cerdo,153.81
2020-08-01,azúcar,382.52
2020-08-01,azúcar,365.33
2020-08-01,azúcar,464.81
2020-08-01,azúcar,378.37
2020-08-06,ajo,180.0
2020-08-06,manzana,84.86
2020-08-06,manzana,79.45
2020-08-06,champiñón,185.34
2020-08-06,calabacín,36.77
2020-08-06,cebada,153.0
2020-08-06,albaricoque,144.79
2020-08-06,lechuga,70.17
2020-08-06,pera,98.2
2020-08-06,tomate,98.98
2020-08-06,aceite de oliva virgen lampante,155.0
2020-08-06,arroz,484.8
2020-08-06,coliflor,132.88
2020-08-06,ciruela,103.91
2020-08-06,cebolla,20.91
2020-08-06,aceite de orujo de oliva refinado (hasta 3%),94.23
2020-08-06,aceite de orujo de oliva crudo de 5 a 10%,65.21
2020-08-06,pimiento,113.93
2020-08-06,ajo,255.46
2020-08-06,arroz,341.8
2020-08-06,aceite de oliva refinado (hasta 3%),165.06
2020-08-06,aceite de oliva virgen (hasta 2%),200.0
2020-08-06,ternera,348.22
2020-08-06,ternera,352.65
2020-08-06,ternera,238.7
2020-08-06,arroz,593.93
2020-08-06,judías,186.38
2020-08-06,aceite de oliva virgen lampante,164.54
2020-08-06,suero de leche,74.18
2020-08-06,mantequilla,347.19
2020-08-06,aceite de oliva refinado (hasta 3%),167.01
2020-08-06,aceite de orujo de oliva crudo de 5 a 10%,62.62
2020-08-06,aceite de orujo de oliva crudo de 5 a 10%,63.0
2020-08-06,ternera,364.53
2020-08-06,ajo,216.91
2020-08-06,ternera,349.06
2020-08-06,berenjena,34.51
2020-08-06,cordero lechal y recental (menos de 13kg),572.83
2020-08-06,cordero pascual (más de 13kg),538.92
2020-08-06,arroz,337.77
2020-08-06,zanahoria,35.35
2020-08-06,aceite de oliva virgen lampante,162.5
2020-08-06,limón,132.48
2020-08-06,sandía,45.66
2020-08-06,aceite de oliva virgen lampante,187.5
2020-08-06,cerdo,164.39
2020-08-06,cerdo,157.59
2020-08-06,cerdo,42.86
2020-08-06,aceite de oliva virgen (hasta 2%),180.0
2020-08-06,aceite de oliva virgen extra (hasta 0.8%),201.74
2020-08-06,maíz,170.0
2020-08-06,harina de trigo,174.8
2020-08-06,aceite de oliva virgen (hasta 2%),171.0
2020-08-06,aceite de oliva virgen (hasta 2%),184.0
2020-08-06,aceite de oliva virgen extra (hasta 0.8%),206.98
2020-08-06,aceite de oliva virgen extra (hasta 0.8%),217.5
2020-08-06,aceite de oliva virgen (hasta 2%),171.51
2020-08-06,aceite de orujo de oliva refinado (hasta 3%),98.0
2020-08-06,aceite de orujo de oliva crudo de 5 a 10%,70.0
2020-08-06,melón,100.37
2020-08-06,melocotón,120.18
2020-08-06,pepino,26.2
2020-08-06,nectarina,134.83
2020-08-06,naranja,97.11
2020-08-06,tomate,62.03
2020-08-06,aceite de oliva virgen (hasta 2%),171.0
2020-08-06,aceite de oliva virgen extra (hasta 0.8%),196.12
2020-08-06,aceite de oliva virgen (hasta 2%),170.79
2020-08-06,aceite de oliva virgen (hasta 2%),175.0
2020-08-06,cerdo,156.83
2020-08-06,cerdo,163.33
2020-08-06,aceite de oliva virgen lampante,165.0
2020-08-06,puerro,97.85
2020-08-06,cereza,238.51
2020-08-06,manzana,78.51
2020-08-06,aceite de oliva refinado (hasta 3%),167.5
2020-08-06,aceite de oliva virgen lampante,164.29
2020-08-06,manzana,121.83
2020-08-06,aceite de oliva virgen lampante,171.0
2020-08-06,melocotón,104.88
2020-08-06,aceite de oliva refinado (hasta 3%),170.0
2020-08-06,aceite de oliva refinado (hasta 3%),165.5
2020-08-06,tomate,64.42
2020-08-06,arroz,625.64
2020-08-06,aceite de orujo de oliva refinado (hasta 3%),95.21
2020-08-06,aceite de oliva virgen extra (hasta 0.8%),213.0
2020-08-06,aceite de oliva virgen extra (hasta 0.8%),199.0
2020-08-06,aceite de orujo de oliva refinado (hasta 3%),93.4
2020-08-06,aceite de oliva virgen extra (hasta 0.8%),202.0
2020-08-17,berenjena,86.75
2020-08-17,manzana,60.1
2020-08-17,limón,140.44
2020-08-17,tomate,127.34
2020-08-17,aceite de oliva virgen extra (hasta 0.8%),209.0
2020-08-17,aceite de oliva virgen lampante,155.0
2020-08-17,aceite de oliva virgen (hasta 2%),179.0
2020-08-17,uva,181.31
2020-08-17,arroz,323.28
2020-08-17,manzana,94.06
2020-08-17,manzana,78.98
2020-08-17,uva,189.25
2020-08-17,arroz,484.8
2020-08-17,aceite de oliva virgen extra (hasta 0.8%),205.4
2020-08-17,aceite de oliva virgen extra (hasta 0.8%),205.0
2020-08-17,aceite de oliva virgen (hasta 2%),200.0
2020-08-17,cordero pascual (más de 13kg),597.72
2020-08-17,aceite de oliva virgen lampante,187.5
2020-08-17,aceite de oliva virgen lampante,167.79
2020-08-17,albaricoque,179.83
2020-08-17,pimiento,65.91
2020-08-17,arroz,625.64
2020-08-17,cerdo,165.13
2020-08-17,aceite de oliva refinado (hasta 3%),169.5
2020-08-17,cerdo,159.34
2020-08-17,aceite de orujo de oliva refinado (hasta 3%),96.5
2020-08-17,cerdo,28.73
2020-08-17,melón,56.48
2020-08-17,nectarina,129.92
2020-08-17,aceite de oliva refinado (hasta 3%),171.1
2020-08-17,cerdo,153.94
2020-08-17,manzana,136.86
2020-08-17,aceite de oliva virgen (hasta 2%),182.5
2020-08-17,aceite de oliva virgen (hasta 2%),178.5
2020-08-17,maíz,174.0
2020-08-17,ajo,188.96
2020-08-17,aceite de oliva virgen (hasta 2%),176.0
2020-08-17,aceite de orujo de oliva crudo de 5 a 10%,56.5
2020-08-17,aceite de oliva virgen extra (hasta 0.8%),218.5
2020-08-17,aceite de oliva virgen extra (hasta 0.8%),200.13
2020-08-17,aceite de oliva virgen (hasta 2%),182.0
2020-08-17,harina de trigo,172.8
2020-08-17,ciruela,68.13
2020-08-17,ajo,144.23
2020-08-17,mantequilla,348.29
2020-08-17,suero de leche,73.87
2020-08-17,cebolla,28.98
2020-08-17,aceite de oliva refinado (hasta 3%),170.15
2020-08-17,aceite de orujo de oliva crudo de 5 a 10%,62.5
2020-08-17,aceite de orujo de oliva refinado (hasta 3%),92.73
2020-08-17,naranja,116.27
2020-08-17,aceite de orujo de oliva refinado (hasta 3%),93.97
2020-08-17,tomate,52.29
2020-08-17,cordero lechal y recental (menos de 13kg),626.8
2020-08-17,ternera,337.77
2020-08-17,aceite de oliva virgen (hasta 2%),178.82
2020-08-17,ternera,348.06
2020-08-17,aceite de oliva virgen lampante,168.0
2020-08-17,aceite de oliva virgen lampante,167.0
2020-08-17,aceite de oliva virgen extra (hasta 0.8%),212.5
2020-08-17,ternera,238.14
2020-08-17,aceite de oliva virgen extra (hasta 0.8%),207.0
2020-08-17,calabacín,55.38
2020-08-17,melocotón,109.0
2020-08-17,aceite de oliva refinado (hasta 3%),170.0
2020-08-17,aceite de orujo de oliva refinado (hasta 3%),92.68
2020-08-17,melocotón,104.51
2020-08-17,pera,99.0
2020-08-17,sandía,35.2
2020-08-17,ternera,359.07
2020-08-17,pepino,70.37
2020-08-17,arroz,333.69
2020-08-17,cebada,152.0
2020-08-17,aceite de oliva virgen lampante,169.0
2020-08-17,zanahoria,33.58
2020-08-17,arroz,593.93
2020-08-17,aceite de oliva virgen (hasta 2%),179.0
2020-08-17,champiñón,172.08
2020-08-17,aceite de orujo de oliva crudo de 5 a 10%,57.04
2020-08-17,aceite de oliva virgen lampante,168.0
2020-08-17,aceite de oliva refinado (hasta 3%),170.0
2020-08-17,judías,206.11
2020-08-17,ajo,218.69
2020-08-17,ternera,349.83
2020-08-17,aceite de orujo de oliva crudo de 5 a 10%,58.68
2020-08-17,cerdo,165.89
2020-08-17,tomate,70.0
2020-08-17,lechuga,49.91
2020-08-24,ternera,363.15
2020-08-24,aceite de oliva virgen extra (hasta 0.8%),206.07
2020-08-24,champiñón,172.03
2020-08-24,tomate,55.92
2020-08-24,calabacín,59.99
2020-08-24,mantequilla,348.29
2020-08-24,lechuga,46.0
2020-08-24,aceite de oliva virgen (hasta 2%),178.28
2020-08-24,aceite de oliva refinado (hasta 3%),172.5
2020-08-24,aceite de oliva refinado (hasta 3%),170.0
2020-08-24,suero de leche,73.82
2020-08-24,aceite de oliva virgen extra (hasta 0.8%),207.0
2020-08-24,cerdo,164.81
2020-08-24,aceite de oliva virgen (hasta 2%),177.5
2020-08-24,cordero pascual (más de 13kg),597.72
2020-08-24,arroz,323.28
2020-08-24,ternera,353.26
2020-08-24,uva,181.34
2020-08-24,aceite de orujo de oliva refinado (hasta 3%),92.68
2020-08-24,aceite de oliva virgen (hasta 2%),179.51
2020-08-24,zanahoria,33.6
2020-08-24,aceite de oliva virgen lampante,187.5
2020-08-24,mandarina satsuma,99.72
2020-08-24,arroz,625.64
2020-08-24,judías,207.06
2020-08-24,melón,54.43
2020-08-24,pera,99.0
2020-08-24,aceite de oliva virgen extra (hasta 0.8%),204.0
2020-08-24,aceite de oliva refinado (hasta 3%),172.67
2020-08-24,aceite de oliva virgen (hasta 2%),200.0
2020-08-24,ajo,151.6
2020-08-24,cebada,152.0
2020-08-24,pepino,64.25
2020-08-24,aceite de orujo de oliva refinado (hasta 3%),93.97
2020-08-24,ajo,188.96
2020-08-24,cerdo,165.55
2020-08-24,aceite de orujo de oliva crudo de 5 a 10%,57.04
2020-08-24,cerdo,154.5
2020-08-24,cerdo,28.73
2020-08-24,tomate,109.23
2020-08-24,cerdo,159.19
2020-08-24,arroz,593.93
2020-08-24,aceite de oliva virgen extra (hasta 0.8%),222.0
2020-08-24,aceite de oliva virgen lampante,170.0
2020-08-24,ternera,230.62
2020-08-24,cordero lechal y recental (menos de 13kg),626.8
2020-08-24,aceite de oliva virgen extra (hasta 0.8%),210.0
2020-08-24,aceite de oliva refinado (hasta 3%),171.58
2020-08-24,aceite de oliva virgen lampante,157.5
2020-08-24,uva,118.22
2020-08-24,nectarina,128.07
2020-08-24,aceite de oliva virgen lampante,168.0
2020-08-24,aceite de oliva virgen extra (hasta 0.8%),202.0
2020-08-24,aceite de oliva virgen (hasta 2%),178.0
2020-08-24,manzana,132.96
2020-08-24,melocotón,107.76
2020-08-24,arroz,333.69
2020-08-24,aceite de oliva virgen extra (hasta 0.8%),211.81
2020-08-24,arroz,484.8
2020-08-24,ajo,218.03
2020-08-24,manzana,77.63
2020-08-24,melocotón,119.92
2020-08-24,ternera,336.2
2020-08-24,ternera,349.53
2020-08-24,sandía,38.95
2020-08-24,aceite de oliva virgen (hasta 2%),185.0
2020-08-24,aceite de oliva refinado (hasta 3%),171.14
2020-08-24,maíz,174.0
2020-08-24,aceite de orujo de oliva refinado (hasta 3%),96.5
2020-08-24,aceite de orujo de oliva crudo de 5 a 10%,62.5
2020-08-24,aceite de oliva virgen (hasta 2%),180.5
2020-08-24,aceite de orujo de oliva refinado (hasta 3%),92.73
2020-08-24,tomate,41.0
2020-08-24,aceite de oliva virgen (hasta 2%),185.0
2020-08-24,limón,179.33
2020-08-24,pimiento,56.45
2020-08-24,berenjena,86.92
2020-08-24,harina de trigo,175.4
2020-08-24,ciruela,73.51
2020-08-24,cebolla,28.89
2020-08-24,aceite de oliva virgen lampante,169.57
2020-08-24,aceite de oliva virgen lampante,169.48
2020-08-24,aceite de oliva virgen lampante,172.0
2020-08-24,aceite de orujo de oliva crudo de 5 a 10%,57.0
2020-08-24,manzana,57.59
2020-08-24,aceite de orujo de oliva crudo de 5 a 10%,58.85
2020-08-31,ternera,347.89
2020-08-31,aceite de oliva virgen lampante,160.0
2020-08-31,ternera,331.62
2020-08-31,zanahoria,25.46
2020-08-31,vino,36.16
2020-08-31,tomate,122.41
2020-08-31,aceite de oliva virgen lampante,170.4
2020-08-31,aceite de oliva virgen lampante,170.16
2020-08-31,aceite de oliva refinado (hasta 3%),174.04
2020-08-31,arroz,624.56
2020-08-31,vino,27.95
2020-08-31,vino,30.59
2020-08-31,vino,26.81
2020-08-31,uva,168.82
2020-08-31,vino,45.18
2020-08-31,vino,45.49
2020-08-31,aceite de oliva virgen extra (hasta 0.8%),201.5
2020-08-31,vino,31.79
2020-08-31,aceite de oliva virgen extra (hasta 0.8%),226.0
2020-08-31,sandía,45.61
2020-08-31,ajo,161.08
2020-08-31,cerdo,165.88
2020-08-31,melocotón,118.29
2020-08-31,aceite de oliva virgen (hasta 2%),189.0
2020-08-31,pimiento,82.66
2020-08-31,mantequilla,355.1
2020-08-31,nectarina,127.38
2020-08-31,uva,124.52
2020-08-31,suero de leche,72.86
2020-08-31,manzana,99.83
2020-08-31,cebolla,26.68
2020-08-31,aceite de orujo de oliva crudo de 5 a 10%,57.04
2020-08-31,aceite de orujo de oliva refinado (hasta 3%),92.79
2020-08-31,arroz,485.0
2020-08-31,manzana,80.03
2020-08-31,limón,84.12
2020-08-31,aceite de oliva virgen lampante,168.0
2020-08-31,aceite de oliva refinado (hasta 3%),177.5
2020-08-31,manzana,107.69
2020-08-31,aceite de oliva refinado (hasta 3%),171.5
2020-08-31,aceite de oliva virgen extra (hasta 0.8%),207.24
2020-08-31,cerdo,165.01
2020-08-31,cerdo,158.38
2020-08-31,cerdo,28.73
2020-08-31,cerdo,154.39
2020-08-31,aceite de oliva virgen (hasta 2%),187.5
2020-08-31,ajo,216.68
2020-08-31,pera,98.87
2020-08-31,arroz,333.72
2020-08-31,vino,34.08
2020-08-31,berenjena,108.65
2020-08-31,arroz,576.52
2020-08-31,aceite de orujo de oliva crudo de 5 a 10%,58.68
2020-08-31,aceite de oliva virgen (hasta 2%),200.0
2020-08-31,aceite de oliva virgen extra (hasta 0.8%),204.0
2020-08-31,aceite de oliva virgen extra (hasta 0.8%),212.0
2020-08-31,aceite de oliva virgen extra (hasta 0.8%),207.0
2020-08-31,tomate,44.16
2020-08-31,melón,55.4
2020-08-31,maíz,177.6
2020-08-31,aceite de oliva virgen lampante,187.5
2020-08-31,aceite de oliva virgen (hasta 2%),184.0
2020-08-31,lechuga,91.54
2020-08-31,harina de trigo,176.4
2020-08-31,melocotón,117.74
2020-08-31,aceite de oliva refinado (hasta 3%),172.64
2020-08-31,ajo,192.39
2020-08-31,calabacín,98.27
2020-08-31,aceite de oliva virgen extra (hasta 0.8%),215.5
2020-08-31,cordero lechal y recental (menos de 13kg),626.8
2020-08-31,ternera,359.94
2020-08-31,ternera,342.01
2020-08-31,ternera,245.86
2020-08-31,aceite de oliva virgen (hasta 2%),181.19
2020-08-31,aceite de oliva virgen lampante,175.0
2020-08-31,aceite de orujo de oliva crudo de 5 a 10%,62.5
2020-08-31,cordero pascual (más de 13kg),597.72
2020-08-31,puerro,68.51
2020-08-31,aceite de oliva virgen (hasta 2%),178.0
2020-08-31,aceite de oliva virgen lampante,170.5
2020-08-31,aceite de oliva refinado (hasta 3%),174.5
2020-08-31,aceite de orujo de oliva refinado (hasta 3%),96.5
2020-08-31,aceite de orujo de oliva refinado (hasta 3%),92.23
2020-08-31,ciruela,81.31
2020-08-31,arroz,322.8
2020-08-31,aceite de orujo de oliva crudo de 5 a 10%,56.5
2020-08-31,aceite de oliva virgen (hasta 2%),176.5
2020-08-31,judías,215.47
2020-08-31,cebada,153.0
2020-08-31,manzana,57.16
2020-08-31,coliflor,80.04
2020-08-31,mandarina satsuma,96.55
2020-08-31,pepino,80.75
2020-08-31,tomate,33.9
2020-08-31,champiñón,178.27
2020-08-31,aceite de orujo de oliva refinado (hasta 3%),93.84
2020-08-31,aceite de oliva virgen (hasta 2%),178.98
2020-09-01,azúcar,362.22
2020-09-01,azúcar,459.4
2020-09-01,azúcar,380.81
2020-09-01,azúcar,376.31
2020-09-03,aceite de oliva virgen lampante,172.0
2020-09-03,aceite de oliva virgen extra (hasta 0.8%),216.0
2020-09-03,malta,185.0
2020-09-03,aceite de orujo de oliva refinado (hasta 3%),103.13
2020-09-03,aceite de orujo de oliva crudo de 5 a 10%,70.0
2020-09-03,arroz,612.02
2020-09-03,ternera,373.77
2020-09-03,arroz,321.95
2020-09-03,aceite de orujo de oliva crudo de 5 a 10%,70.0
2020-09-03,ajo,178.75
2020-09-03,cebolla,16.02
2020-09-03,cebada,177.0
2020-09-03,tomate,126.53
2020-09-03,arroz,484.8
2020-09-03,ternera,373.23
2020-09-03,ternera,382.7
2020-09-03,arroz,567.22
2020-09-03,aceite de oliva virgen lampante,176.0
2020-09-03,coliflor,68.33
2020-09-03,ternera,263.62
2020-09-03,cerdo,193.69
2020-09-03,cerdo,189.41
2020-09-03,cerdo,76.81
2020-09-03,cerdo,191.21
2020-09-03,suero de leche,86.53
2020-09-03,mantequilla,365.23
2020-09-03,cerdo,193.34
2020-09-03,tomate,74.89
2020-09-03,aceite de oliva virgen extra (hasta 0.8%),214.89
2020-09-03,aceite de oliva virgen lampante,160.0
2020-09-03,aceite de oliva virgen lampante,178.3
2020-09-03,aceite de orujo de oliva refinado (hasta 3%),102.21
2020-09-03,aceite de orujo de oliva refinado (hasta 3%),100.0
2020-09-03,aceite de orujo de oliva crudo de 5 a 10%,69.89
2020-09-03,aceite de oliva virgen (hasta 2%),187.5
2020-09-03,ajo,226.83
2020-09-03,aceite de oliva virgen (hasta 2%),187.0
2020-09-03,maíz,180.0
2020-09-03,aceite de oliva virgen (hasta 2%),186.65
2020-09-03,naranja,70.46
2020-09-03,aceite de oliva refinado (hasta 3%),177.5
2020-09-03,pimiento,118.25
2020-09-03,aceite de oliva virgen lampante,178.0
2020-09-03,aceite de oliva virgen extra (hasta 0.8%),216.0
2020-09-03,aceite de oliva refinado (hasta 3%),177.5
2020-09-03,ternera,375.02
2020-09-03,aceite de oliva virgen lampante,177.13
2020-09-03,aceite de oliva virgen extra (hasta 0.8%),213.88
2020-09-03,aceite de oliva virgen extra (hasta 0.8%),220.0
2020-09-03,zanahoria,54.36
2020-09-03,mandarina común,124.08
2020-09-03,calabacín,49.83
2020-09-03,tomate,81.01
2020-09-03,aceite de oliva refinado (hasta 3%),177.1
2020-09-03,limón,101.69
2020-09-03,aceite de oliva virgen (hasta 2%),182.0
2020-09-03,cordero pascual (más de 13kg),597.03
2020-09-03,aceite de oliva virgen lampante,187.5
2020-09-03,naranja,59.61
2020-09-03,aceite de oliva refinado (hasta 3%),177.4
2020-09-03,aceite de orujo de oliva refinado (hasta 3%),103.5
2020-09-03,aceite de oliva virgen (hasta 2%),186.0
2020-09-03,aceite de oliva virgen (hasta 2%),200.0
2020-09-03,aceite de oliva virgen extra (hasta 0.8%),212.0
2020-09-03,naranja,54.99
2020-09-03,lechuga,58.64
2020-09-03,ajo,180.0
2020-09-03,cordero lechal y recental (menos de 13kg),634.1
2020-09-03,aceite de orujo de oliva crudo de 5 a 10%,69.96
2020-09-03,berenjena,45.53
2020-09-03,harina de trigo candeal,260.0
2020-09-03,arroz,328.73
2020-09-03,champiñón,200.41
2020-09-03,harina de trigo,189.8
2020-09-03,pepino,61.05
2020-09-03,aceite de oliva virgen (hasta 2%),185.7
2020-09-03,aceite de oliva refinado (hasta 3%),177.5
2020-09-03,puerro,100.76
2020-09-03,aceite de oliva virgen (hasta 2%),187.29
2020-09-03,aceite de oliva virgen extra (hasta 0.8%),225.0
2020-09-11,aceite de orujo de oliva crudo de 5 a 10%,63.82
2020-09-11,aceite de oliva virgen lampante,190.0
2020-09-11,aceite de oliva virgen lampante,200.62
2020-09-11,aceite de orujo de oliva crudo de 5 a 10%,67.5
2020-09-11,champiñón,185.42
2020-09-11,aceite de orujo de oliva refinado (hasta 3%),97.5
2020-09-11,aceite de orujo de oliva crudo de 5 a 10%,64.03
2020-09-11,coliflor,58.09
2020-09-11,aceite de oliva virgen (hasta 2%),202.5
2020-09-11,melocotón,144.95
2020-09-11,manzana,104.79
2020-09-11,cerdo,151.86
2020-09-11,mandarina satsuma,78.05
2020-09-11,cerdo,159.45
2020-09-11,cebolla,23.05
2020-09-11,aceite de oliva virgen (hasta 2%),199.0
2020-09-11,manzana,85.9
2020-09-11,arroz,576.88
2020-09-11,aceite de oliva virgen extra (hasta 0.8%),235.0
2020-09-11,naranja,60.16
2020-09-11,cebada,169.0
2020-09-11,mantequilla,349.02
2020-09-11,aceite de oliva virgen extra (hasta 0.8%),240.0
2020-09-11,aceite de oliva virgen lampante,193.0
2020-09-11,pera,84.45
2020-09-11,aceite de orujo de oliva refinado (hasta 3%),96.67
2020-09-11,suero de leche,74.65
2020-09-11,aceite de oliva virgen extra (hasta 0.8%),275.0
2020-09-11,arroz,645.57
2020-09-11,aceite de oliva virgen extra (hasta 0.8%),237.19
2020-09-11,ajo,235.53
2020-09-11,zanahoria,27.86
2020-09-11,cerdo,149.48
2020-09-11,manzana,114.51
2020-09-11,ajo,190.0
2020-09-11,aceite de oliva virgen (hasta 2%),227.5
2020-09-11,judías,216.2
2020-09-11,cerdo,31.81
2020-09-11,tomate,164.63
2020-09-11,ternera,365.6
2020-09-11,aceite de oliva refinado (hasta 3%),198.5
2020-09-11,pera,89.98
2020-09-11,limón,88.91
2020-09-11,aceite de oliva virgen (hasta 2%),201.0
2020-09-11,aceite de oliva refinado (hasta 3%),197.5
2020-09-11,aceite de oliva refinado (hasta 3%),198.5
2020-09-11,aceite de oliva virgen lampante,194.14
2020-09-11,arroz,326.2
2020-09-11,harina de trigo,197.6
2020-09-11,cordero pascual (más de 13kg),591.74
2020-09-11,aceite de orujo de oliva refinado (hasta 3%),97.41
2020-09-11,tomate,64.22
2020-09-11,ternera,226.78
2020-09-11,maíz,204.8
2020-09-11,ternera,348.89
2020-09-11,ternera,337.25
2020-09-11,uva,184.36
2020-09-11,berenjena,35.26
2020-09-11,arroz,309.83
2020-09-11,calabacín,36.68
2020-09-11,arroz,603.69
2020-09-11,puerro,59.29
2020-09-11,tomate,64.58
2020-09-11,aceite de oliva virgen (hasta 2%),197.0
2020-09-11,aceite de oliva virgen (hasta 2%),205.25
2020-09-11,aceite de oliva virgen (hasta 2%),203.0
2020-09-11,aceite de oliva virgen extra (hasta 0.8%),232.62
2020-09-11,pepino,38.06
2020-09-11,manzana,69.22
2020-09-11,lechuga,90.55
2020-09-11,ternera,362.96
2020-09-11,clementina,74.64
2020-09-11,ajo,191.88
2020-09-11,aceite de oliva virgen lampante,180.0
2020-09-11,aceite de oliva refinado (hasta 3%),197.5
2020-09-11,pimiento,74.13
2020-09-11,aceite de oliva virgen extra (hasta 0.8%),241.5
2020-09-11,aceite de oliva virgen extra (hasta 0.8%),241.69
2020-09-11,harina de trigo candeal,270.0
2020-09-11,aceite de orujo de oliva crudo de 5 a 10%,64.0
2020-09-11,aceite de oliva virgen (hasta 2%),200.93
2020-09-11,aceite de oliva refinado (hasta 3%),198.0
2020-09-11,aceite de oliva virgen lampante,190.5
2020-09-11,aceite de oliva virgen lampante,192.5
2020-09-11,aceite de orujo de oliva refinado (hasta 3%),98.22
